global_id,label_id,label_name,sheikh_id,sheikh_name,audio_num,original_file,new_file,original_path,new_path
1576,003,Idgham,005,abdulah_marsh,050,idgham_waw_abdullah.mp4_chunk_53.mp3,003_005_050_1576.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_53.mp3,/content/dataset/003_005_050_1576.wav
1577,003,Idgham,005,abdulah_marsh,051,idgham_waw_abdullah.mp4_chunk_54.mp3,003_005_051_1577.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_54.mp3,/content/dataset/003_005_051_1577.wav
1578,003,Idgham,005,abdulah_marsh,052,idgham_waw_abdullah.mp4_chunk_55.mp3,003_005_052_1578.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_55.mp3,/content/dataset/003_005_052_1578.wav
1579,003,Idgham,005,abdulah_marsh,053,idgham_waw_abdullah.mp4_chunk_56.mp3,003_005_053_1579.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_56.mp3,/content/dataset/003_005_053_1579.wav
1580,003,Idgham,005,abdulah_marsh,054,idgham_waw_abdullah.mp4_chunk_57.mp3,003_005_054_1580.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_57.mp3,/content/dataset/003_005_054_1580.wav
1581,003,Idgham,005,abdulah_marsh,055,idgham_waw_abdullah.mp4_chunk_58.mp3,003_005_055_1581.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_58.mp3,/content/dataset/003_005_055_1581.wav
1582,003,Idgham,005,abdulah_marsh,056,idgham_waw_abdullah.mp4_chunk_59.mp3,003_005_056_1582.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_59.mp3,/content/dataset/003_005_056_1582.wav
1583,003,Idgham,005,abdulah_marsh,057,idgham_waw_abdullah.mp4_chunk_6.mp3,003_005_057_1583.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_6.mp3,/content/dataset/003_005_057_1583.wav
1584,003,Idgham,005,abdulah_marsh,058,idgham_waw_abdullah.mp4_chunk_60.mp3,003_005_058_1584.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_60.mp3,/content/dataset/003_005_058_1584.wav
1585,003,Idgham,005,abdulah_marsh,059,idgham_waw_abdullah.mp4_chunk_61.mp3,003_005_059_1585.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_61.mp3,/content/dataset/003_005_059_1585.wav
1586,003,Idgham,005,abdulah_marsh,060,idgham_waw_abdullah.mp4_chunk_62.mp3,003_005_060_1586.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_62.mp3,/content/dataset/003_005_060_1586.wav
1587,003,Idgham,005,abdulah_marsh,061,idgham_waw_abdullah.mp4_chunk_63.mp3,003_005_061_1587.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_63.mp3,/content/dataset/003_005_061_1587.wav
1588,003,Idgham,005,abdulah_marsh,062,idgham_waw_abdullah.mp4_chunk_64.mp3,003_005_062_1588.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_64.mp3,/content/dataset/003_005_062_1588.wav
1589,003,Idgham,005,abdulah_marsh,063,idgham_waw_abdullah.mp4_chunk_65.mp3,003_005_063_1589.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_65.mp3,/content/dataset/003_005_063_1589.wav
1590,003,Idgham,005,abdulah_marsh,064,idgham_waw_abdullah.mp4_chunk_66.mp3,003_005_064_1590.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_66.mp3,/content/dataset/003_005_064_1590.wav
1591,003,Idgham,005,abdulah_marsh,065,idgham_waw_abdullah.mp4_chunk_67.mp3,003_005_065_1591.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_67.mp3,/content/dataset/003_005_065_1591.wav
1592,003,Idgham,005,abdulah_marsh,066,idgham_waw_abdullah.mp4_chunk_68.mp3,003_005_066_1592.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_68.mp3,/content/dataset/003_005_066_1592.wav
1593,003,Idgham,005,abdulah_marsh,067,idgham_waw_abdullah.mp4_chunk_69.mp3,003_005_067_1593.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_69.mp3,/content/dataset/003_005_067_1593.wav
1594,003,Idgham,005,abdulah_marsh,068,idgham_waw_abdullah.mp4_chunk_7.mp3,003_005_068_1594.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_7.mp3,/content/dataset/003_005_068_1594.wav
1595,003,Idgham,005,abdulah_marsh,069,idgham_waw_abdullah.mp4_chunk_70.mp3,003_005_069_1595.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_70.mp3,/content/dataset/003_005_069_1595.wav
1596,003,Idgham,005,abdulah_marsh,070,idgham_waw_abdullah.mp4_chunk_71.mp3,003_005_070_1596.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_71.mp3,/content/dataset/003_005_070_1596.wav
1597,003,Idgham,005,abdulah_marsh,071,idgham_waw_abdullah.mp4_chunk_72.mp3,003_005_071_1597.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_72.mp3,/content/dataset/003_005_071_1597.wav
1598,003,Idgham,005,abdulah_marsh,072,idgham_waw_abdullah.mp4_chunk_73.mp3,003_005_072_1598.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_73.mp3,/content/dataset/003_005_072_1598.wav
1599,003,Idgham,005,abdulah_marsh,073,idgham_waw_abdullah.mp4_chunk_74.mp3,003_005_073_1599.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_74.mp3,/content/dataset/003_005_073_1599.wav
1600,003,Idgham,005,abdulah_marsh,074,idgham_waw_abdullah.mp4_chunk_75.mp3,003_005_074_1600.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_75.mp3,/content/dataset/003_005_074_1600.wav
1601,003,Idgham,005,abdulah_marsh,075,idgham_waw_abdullah.mp4_chunk_76.mp3,003_005_075_1601.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_76.mp3,/content/dataset/003_005_075_1601.wav
1602,003,Idgham,005,abdulah_marsh,076,idgham_waw_abdullah.mp4_chunk_77.mp3,003_005_076_1602.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_77.mp3,/content/dataset/003_005_076_1602.wav
1603,003,Idgham,005,abdulah_marsh,077,idgham_waw_abdullah.mp4_chunk_78.mp3,003_005_077_1603.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_78.mp3,/content/dataset/003_005_077_1603.wav
1604,003,Idgham,005,abdulah_marsh,078,idgham_waw_abdullah.mp4_chunk_79.mp3,003_005_078_1604.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_79.mp3,/content/dataset/003_005_078_1604.wav
1605,003,Idgham,005,abdulah_marsh,079,idgham_waw_abdullah.mp4_chunk_8.mp3,003_005_079_1605.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_8.mp3,/content/dataset/003_005_079_1605.wav
1606,003,Idgham,005,abdulah_marsh,080,idgham_waw_abdullah.mp4_chunk_80.mp3,003_005_080_1606.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_80.mp3,/content/dataset/003_005_080_1606.wav
1607,003,Idgham,005,abdulah_marsh,081,idgham_waw_abdullah.mp4_chunk_81.mp3,003_005_081_1607.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_81.mp3,/content/dataset/003_005_081_1607.wav
1608,003,Idgham,005,abdulah_marsh,082,idgham_waw_abdullah.mp4_chunk_82.mp3,003_005_082_1608.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_82.mp3,/content/dataset/003_005_082_1608.wav
1609,003,Idgham,005,abdulah_marsh,083,idgham_waw_abdullah.mp4_chunk_83.mp3,003_005_083_1609.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_83.mp3,/content/dataset/003_005_083_1609.wav
1610,003,Idgham,005,abdulah_marsh,084,idgham_waw_abdullah.mp4_chunk_9.mp3,003_005_084_1610.wav,/content/drive/MyDrive/DATASET/abduallh_marsh/idgham_waw_abdullah/idgham_waw_abdullah.mp4_chunk_9.mp3,/content/dataset/003_005_084_1610.wav
1611,003,Idgham,006,rasheed alrahbi,001,idgham_waw_rasheed.aac_chunk_0.mp3,003_006_001_1611.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_0.mp3,/content/dataset/003_006_001_1611.wav
1612,003,Idgham,006,rasheed alrahbi,002,idgham_waw_rasheed.aac_chunk_1.mp3,003_006_002_1612.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_1.mp3,/content/dataset/003_006_002_1612.wav
1613,003,Idgham,006,rasheed alrahbi,003,idgham_waw_rasheed.aac_chunk_10.mp3,003_006_003_1613.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_10.mp3,/content/dataset/003_006_003_1613.wav
1614,003,Idgham,006,rasheed alrahbi,004,idgham_waw_rasheed.aac_chunk_100.mp3,003_006_004_1614.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_100.mp3,/content/dataset/003_006_004_1614.wav
1615,003,Idgham,006,rasheed alrahbi,005,idgham_waw_rasheed.aac_chunk_101.mp3,003_006_005_1615.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_101.mp3,/content/dataset/003_006_005_1615.wav
1616,003,Idgham,006,rasheed alrahbi,006,idgham_waw_rasheed.aac_chunk_102.mp3,003_006_006_1616.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_102.mp3,/content/dataset/003_006_006_1616.wav
1617,003,Idgham,006,rasheed alrahbi,007,idgham_waw_rasheed.aac_chunk_103.mp3,003_006_007_1617.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_103.mp3,/content/dataset/003_006_007_1617.wav
1618,003,Idgham,006,rasheed alrahbi,008,idgham_waw_rasheed.aac_chunk_104.mp3,003_006_008_1618.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_104.mp3,/content/dataset/003_006_008_1618.wav
1619,003,Idgham,006,rasheed alrahbi,009,idgham_waw_rasheed.aac_chunk_105.mp3,003_006_009_1619.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_105.mp3,/content/dataset/003_006_009_1619.wav
1620,003,Idgham,006,rasheed alrahbi,010,idgham_waw_rasheed.aac_chunk_106.mp3,003_006_010_1620.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_106.mp3,/content/dataset/003_006_010_1620.wav
1621,003,Idgham,006,rasheed alrahbi,011,idgham_waw_rasheed.aac_chunk_107.mp3,003_006_011_1621.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_107.mp3,/content/dataset/003_006_011_1621.wav
1622,003,Idgham,006,rasheed alrahbi,012,idgham_waw_rasheed.aac_chunk_108.mp3,003_006_012_1622.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_108.mp3,/content/dataset/003_006_012_1622.wav
1623,003,Idgham,006,rasheed alrahbi,013,idgham_waw_rasheed.aac_chunk_109.mp3,003_006_013_1623.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_109.mp3,/content/dataset/003_006_013_1623.wav
1624,003,Idgham,006,rasheed alrahbi,014,idgham_waw_rasheed.aac_chunk_11.mp3,003_006_014_1624.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_11.mp3,/content/dataset/003_006_014_1624.wav
1625,003,Idgham,006,rasheed alrahbi,015,idgham_waw_rasheed.aac_chunk_110.mp3,003_006_015_1625.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_110.mp3,/content/dataset/003_006_015_1625.wav
1626,003,Idgham,006,rasheed alrahbi,016,idgham_waw_rasheed.aac_chunk_111.mp3,003_006_016_1626.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_111.mp3,/content/dataset/003_006_016_1626.wav
1627,003,Idgham,006,rasheed alrahbi,017,idgham_waw_rasheed.aac_chunk_112.mp3,003_006_017_1627.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_112.mp3,/content/dataset/003_006_017_1627.wav
1628,003,Idgham,006,rasheed alrahbi,018,idgham_waw_rasheed.aac_chunk_113.mp3,003_006_018_1628.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_113.mp3,/content/dataset/003_006_018_1628.wav
1629,003,Idgham,006,rasheed alrahbi,019,idgham_waw_rasheed.aac_chunk_114.mp3,003_006_019_1629.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_114.mp3,/content/dataset/003_006_019_1629.wav
1630,003,Idgham,006,rasheed alrahbi,020,idgham_waw_rasheed.aac_chunk_115.mp3,003_006_020_1630.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_115.mp3,/content/dataset/003_006_020_1630.wav
1631,003,Idgham,006,rasheed alrahbi,021,idgham_waw_rasheed.aac_chunk_116.mp3,003_006_021_1631.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_116.mp3,/content/dataset/003_006_021_1631.wav
1632,003,Idgham,006,rasheed alrahbi,022,idgham_waw_rasheed.aac_chunk_117.mp3,003_006_022_1632.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_117.mp3,/content/dataset/003_006_022_1632.wav
1633,003,Idgham,006,rasheed alrahbi,023,idgham_waw_rasheed.aac_chunk_118.mp3,003_006_023_1633.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_118.mp3,/content/dataset/003_006_023_1633.wav
1634,003,Idgham,006,rasheed alrahbi,024,idgham_waw_rasheed.aac_chunk_119.mp3,003_006_024_1634.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_119.mp3,/content/dataset/003_006_024_1634.wav
1635,003,Idgham,006,rasheed alrahbi,025,idgham_waw_rasheed.aac_chunk_12.mp3,003_006_025_1635.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_12.mp3,/content/dataset/003_006_025_1635.wav
1636,003,Idgham,006,rasheed alrahbi,026,idgham_waw_rasheed.aac_chunk_120.mp3,003_006_026_1636.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_120.mp3,/content/dataset/003_006_026_1636.wav
1637,003,Idgham,006,rasheed alrahbi,027,idgham_waw_rasheed.aac_chunk_121.mp3,003_006_027_1637.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_121.mp3,/content/dataset/003_006_027_1637.wav
1638,003,Idgham,006,rasheed alrahbi,028,idgham_waw_rasheed.aac_chunk_122.mp3,003_006_028_1638.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_122.mp3,/content/dataset/003_006_028_1638.wav
1639,003,Idgham,006,rasheed alrahbi,029,idgham_waw_rasheed.aac_chunk_123.mp3,003_006_029_1639.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_123.mp3,/content/dataset/003_006_029_1639.wav
1640,003,Idgham,006,rasheed alrahbi,030,idgham_waw_rasheed.aac_chunk_124.mp3,003_006_030_1640.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_124.mp3,/content/dataset/003_006_030_1640.wav
1641,003,Idgham,006,rasheed alrahbi,031,idgham_waw_rasheed.aac_chunk_125.mp3,003_006_031_1641.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_125.mp3,/content/dataset/003_006_031_1641.wav
1642,003,Idgham,006,rasheed alrahbi,032,idgham_waw_rasheed.aac_chunk_126.mp3,003_006_032_1642.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_126.mp3,/content/dataset/003_006_032_1642.wav
1643,003,Idgham,006,rasheed alrahbi,033,idgham_waw_rasheed.aac_chunk_127.mp3,003_006_033_1643.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_127.mp3,/content/dataset/003_006_033_1643.wav
1644,003,Idgham,006,rasheed alrahbi,034,idgham_waw_rasheed.aac_chunk_128.mp3,003_006_034_1644.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_128.mp3,/content/dataset/003_006_034_1644.wav
1645,003,Idgham,006,rasheed alrahbi,035,idgham_waw_rasheed.aac_chunk_129.mp3,003_006_035_1645.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_129.mp3,/content/dataset/003_006_035_1645.wav
1646,003,Idgham,006,rasheed alrahbi,036,idgham_waw_rasheed.aac_chunk_13.mp3,003_006_036_1646.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_13.mp3,/content/dataset/003_006_036_1646.wav
1647,003,Idgham,006,rasheed alrahbi,037,idgham_waw_rasheed.aac_chunk_130.mp3,003_006_037_1647.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_130.mp3,/content/dataset/003_006_037_1647.wav
1648,003,Idgham,006,rasheed alrahbi,038,idgham_waw_rasheed.aac_chunk_131.mp3,003_006_038_1648.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_131.mp3,/content/dataset/003_006_038_1648.wav
1649,003,Idgham,006,rasheed alrahbi,039,idgham_waw_rasheed.aac_chunk_132.mp3,003_006_039_1649.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_132.mp3,/content/dataset/003_006_039_1649.wav
1650,003,Idgham,006,rasheed alrahbi,040,idgham_waw_rasheed.aac_chunk_133.mp3,003_006_040_1650.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_133.mp3,/content/dataset/003_006_040_1650.wav
1651,003,Idgham,006,rasheed alrahbi,041,idgham_waw_rasheed.aac_chunk_134.mp3,003_006_041_1651.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_134.mp3,/content/dataset/003_006_041_1651.wav
1652,003,Idgham,006,rasheed alrahbi,042,idgham_waw_rasheed.aac_chunk_135.mp3,003_006_042_1652.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_135.mp3,/content/dataset/003_006_042_1652.wav
1653,003,Idgham,006,rasheed alrahbi,043,idgham_waw_rasheed.aac_chunk_136.mp3,003_006_043_1653.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_136.mp3,/content/dataset/003_006_043_1653.wav
1654,003,Idgham,006,rasheed alrahbi,044,idgham_waw_rasheed.aac_chunk_137.mp3,003_006_044_1654.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_137.mp3,/content/dataset/003_006_044_1654.wav
1655,003,Idgham,006,rasheed alrahbi,045,idgham_waw_rasheed.aac_chunk_138.mp3,003_006_045_1655.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_138.mp3,/content/dataset/003_006_045_1655.wav
1656,003,Idgham,006,rasheed alrahbi,046,idgham_waw_rasheed.aac_chunk_139.mp3,003_006_046_1656.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_139.mp3,/content/dataset/003_006_046_1656.wav
1657,003,Idgham,006,rasheed alrahbi,047,idgham_waw_rasheed.aac_chunk_14.mp3,003_006_047_1657.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_14.mp3,/content/dataset/003_006_047_1657.wav
1658,003,Idgham,006,rasheed alrahbi,048,idgham_waw_rasheed.aac_chunk_140.mp3,003_006_048_1658.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_140.mp3,/content/dataset/003_006_048_1658.wav
1659,003,Idgham,006,rasheed alrahbi,049,idgham_waw_rasheed.aac_chunk_141.mp3,003_006_049_1659.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_141.mp3,/content/dataset/003_006_049_1659.wav
1660,003,Idgham,006,rasheed alrahbi,050,idgham_waw_rasheed.aac_chunk_142.mp3,003_006_050_1660.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_142.mp3,/content/dataset/003_006_050_1660.wav
1661,003,Idgham,006,rasheed alrahbi,051,idgham_waw_rasheed.aac_chunk_143.mp3,003_006_051_1661.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_143.mp3,/content/dataset/003_006_051_1661.wav
1662,003,Idgham,006,rasheed alrahbi,052,idgham_waw_rasheed.aac_chunk_144.mp3,003_006_052_1662.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_144.mp3,/content/dataset/003_006_052_1662.wav
1663,003,Idgham,006,rasheed alrahbi,053,idgham_waw_rasheed.aac_chunk_145.mp3,003_006_053_1663.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_145.mp3,/content/dataset/003_006_053_1663.wav
1664,003,Idgham,006,rasheed alrahbi,054,idgham_waw_rasheed.aac_chunk_146.mp3,003_006_054_1664.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_146.mp3,/content/dataset/003_006_054_1664.wav
1665,003,Idgham,006,rasheed alrahbi,055,idgham_waw_rasheed.aac_chunk_147.mp3,003_006_055_1665.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_147.mp3,/content/dataset/003_006_055_1665.wav
1666,003,Idgham,006,rasheed alrahbi,056,idgham_waw_rasheed.aac_chunk_148.mp3,003_006_056_1666.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_148.mp3,/content/dataset/003_006_056_1666.wav
1667,003,Idgham,006,rasheed alrahbi,057,idgham_waw_rasheed.aac_chunk_149.mp3,003_006_057_1667.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_149.mp3,/content/dataset/003_006_057_1667.wav
1668,003,Idgham,006,rasheed alrahbi,058,idgham_waw_rasheed.aac_chunk_15.mp3,003_006_058_1668.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_15.mp3,/content/dataset/003_006_058_1668.wav
1669,003,Idgham,006,rasheed alrahbi,059,idgham_waw_rasheed.aac_chunk_150.mp3,003_006_059_1669.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_150.mp3,/content/dataset/003_006_059_1669.wav
1670,003,Idgham,006,rasheed alrahbi,060,idgham_waw_rasheed.aac_chunk_151.mp3,003_006_060_1670.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_151.mp3,/content/dataset/003_006_060_1670.wav
1671,003,Idgham,006,rasheed alrahbi,061,idgham_waw_rasheed.aac_chunk_152.mp3,003_006_061_1671.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_152.mp3,/content/dataset/003_006_061_1671.wav
1672,003,Idgham,006,rasheed alrahbi,062,idgham_waw_rasheed.aac_chunk_153.mp3,003_006_062_1672.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_153.mp3,/content/dataset/003_006_062_1672.wav
1673,003,Idgham,006,rasheed alrahbi,063,idgham_waw_rasheed.aac_chunk_154.mp3,003_006_063_1673.wav,/content/drive/MyDrive/DATASET/Rasheed/idgham_waw_rasheed/idgham_waw_rasheed.aac_chunk_154.mp3,/content/dataset/003_006_063_1673.wav
